,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,T20Is,5,1,0,0,0,0.00,1,0.00,0,0,0,0,2,0,5,5,94,131,4,2/22,2/22,32.75,8.36,23.5,0,0,0
1,First-class,18,25,5,92,14,4.60,418,22.00,0,0,13,0,7,0,18,31,2240,1375,50,5/53,9/112,27.50,3.68,44.8,2,2,0
2,List A,18,10,5,32,12,6.40,86,37.20,0,0,2,0,1,0,18,17,652,564,19,3/40,3/40,29.68,5.19,34.3,0,0,0
3,T20s,28,6,3,7,4*,2.33,14,50.00,0,0,0,0,16,0,28,26,550,757,32,3/19,3/19,23.65,8.25,17.1,0,0,0
