,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,22,10,1,135,50,15.00,145,93.10,0,1,9,4,6,0,22,22,1022,813,29,3/5,3/5,28.03,4.77,35.2,0,0,0
1,T20Is,4,1,1,77,77*,-,42,183.33,0,1,7,3,0,0,4,4,60,81,3,1/12,1/12,27.00,8.10,20.0,0,0,0
2,First-class,50,70,7,2391,177,37.95,3552,67.31,4,15,300,52,16,0,50,89,7708,3615,150,6/38,10/75,24.10,2.81,51.3,5,6,1
3,List A,88,61,13,1557,115,32.43,1628,95.63,1,11,116,50,19,0,88,87,4064,3214,99,4/35,4/35,32.46,4.74,41.0,3,0,0
4,T20s,112,89,22,1434,77*,21.40,1012,141.69,0,3,98,75,25,0,112,95,1514,2088,74,4/22,4/22,28.21,8.27,20.4,1,0,0
