,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,T20Is,2,2,0,35,33,17.50,37,94.59,0,0,3,2,2,0,2,-,-,-,-,-,-,-,-,-,-,-,-
1,First-class,30,51,5,2507,208*,54.50,3823,65.57,9,8,361,17,28,0,30,3,54,27,0,-,-,-,3.00,-,0,0,0
2,List A,40,40,4,1736,170*,48.22,1993,87.10,4,10,184,38,16,0,40,-,-,-,-,-,-,-,-,-,-,-,-
3,T20s,36,36,2,1011,128*,29.73,771,131.12,2,3,122,26,24,0,36,-,-,-,-,-,-,-,-,-,-,-,-
