,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,T20Is,2,2,0,15,13,7.50,15,100.00,0,0,2,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-
1,First-class,108,188,9,5547,135,30.98,10797,51.37,9,25,846,27,124,2,108,5,45,30,1,1/11,1/11,30.00,4.00,45.0,0,0,0
2,List A,91,85,3,2416,143,29.46,3343,72.27,3,14,291,26,44,2,91,-,-,-,-,-,-,-,-,-,-,-,-
3,T20s,68,59,4,1096,80,19.92,982,111.60,0,5,130,22,31,9,68,-,-,-,-,-,-,-,-,-,-,-,-
