,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,18,14,5,664,95,73.77,811,81.87,0,7,37,16,9,0,18,-,-,-,-,-,-,-,-,-,-,-,-
1,T20Is,7,7,0,253,64,36.14,190,133.15,0,2,14,12,3,0,7,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,110,184,22,7063,175,43.59,14773,47.81,15,39,892,36,67,0,110,16,317,218,4,2/39,2/39,54.50,4.12,79.2,0,0,0
3,List A,106,99,17,3892,134*,47.46,5152,75.54,8,23,314,60,37,0,106,4,132,82,4,2/25,2/25,20.50,3.72,33.0,0,0,0
4,T20s,99,94,12,3152,112*,38.43,2404,131.11,3,23,227,142,31,0,99,6,54,55,3,2/15,2/15,18.33,6.11,18.0,0,0,0
