,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,93,119,27,1251,76,13.59,2825,44.28,0,2,124,36,26,0,93,171,18608,10077,439,7/51,11/60,22.95,3.24,42.3,27,26,5
1,ODIs,125,51,12,365,60,9.35,562,64.94,0,1,35,9,28,0,125,124,6256,5087,196,6/39,6/39,25.95,4.87,31.9,4,3,0
2,T20Is,44,10,5,16,5,3.20,23,69.56,0,0,1,0,11,0,44,44,943,1068,61,4/9,4/9,17.50,6.79,15.4,2,0,0
3,First-class,141,173,40,1824,82,13.71,3788,48.15,0,4,,,33,0,141,,27183,14569,618,8/41,,23.57,3.21,43.9,33,35,7
4,List A,180,69,21,419,60,8.72,635,65.98,0,1,,,37,0,180,,8844,6991,284,6/39,6/39,24.61,4.74,31.1,5,6,0
5,T20s,201,63,28,293,27*,8.37,264,110.98,0,0,23,9,51,0,201,198,4475,5000,231,4/9,4/9,21.64,6.70,19.3,4,0,0
