,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,4,1,0,8,8,8.00,18,44.44,0,0,0,0,2,0,4,4,189,150,8,3/57,3/57,18.75,4.76,23.6,0,0,0
1,First-class,47,59,15,693,79*,15.75,1354,51.18,0,4,79,12,9,0,47,82,7839,4167,162,6/44,9/98,25.72,3.18,48.3,11,5,0
2,List A,33,15,3,104,17,8.66,181,57.45,0,0,8,0,9,0,33,32,1650,1220,52,4/46,4/46,23.46,4.43,31.7,1,0,0
3,T20s,12,1,0,1,1,1.00,4,25.00,0,0,0,0,5,0,12,12,242,261,19,4/19,4/19,13.73,6.47,12.7,2,0,0
