,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,4,1,1,2,2*,-,8,25.00,0,0,0,0,1,0,4,3,126,106,1,1/50,1/50,106.00,5.04,126.0,0,0,0
1,T20Is,10,3,1,18,12*,9.00,21,85.71,0,0,0,1,3,0,10,10,205,303,16,4/14,4/14,18.93,8.86,12.8,1,0,0
2,First-class,83,92,29,599,68,9.50,1624,36.88,0,1,77,4,22,0,83,145,12268,6781,288,6/26,11/63,23.54,3.31,42.5,8,17,1
3,List A,70,36,20,151,24,9.43,259,58.30,0,0,9,2,16,0,70,67,3126,2965,88,5/31,5/31,33.69,5.69,35.5,0,2,0
4,T20s,64,10,5,27,12*,5.40,42,64.28,0,0,0,1,13,0,64,62,1286,1782,89,6/29,6/29,20.02,8.31,14.4,2,1,0
