,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,126,110,31,3058,139,38.70,3054,100.13,5,12,227,83,59,0,126,-,-,-,-,-,-,-,-,-,-,-,-
1,T20Is,70,61,18,1291,101*,30.02,920,140.32,1,2,91,56,49,1,70,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,63,99,7,3342,177,36.32,5782,57.80,6,19,459,42,73,0,63,4,50,42,0,-,-,-,5.04,-,0,0,0
3,List A,225,197,48,5983,139,40.15,6010,99.55,9,33,460,166,101,0,225,-,-,-,-,-,-,-,-,-,-,-,-
4,T20s,291,264,81,6400,120*,34.97,4607,138.91,3,29,473,275,188,1,291,3,18,31,0,-,-,-,10.33,-,0,0,0
