,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,124,215,16,9282,311*,46.64,18573,49.97,28,41,1170,14,108,0,124,5,54,37,0,-,-,-,4.11,-,0,0,0
1,ODIs,181,178,14,8113,159,49.46,9178,88.39,27,39,822,53,87,0,181,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,44,44,6,1277,97*,33.60,967,132.05,0,8,146,26,19,0,44,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,237,396,31,17765,311*,48.67,,,52,88,,,185,0,237,,393,277,1,1/10,,277.00,4.22,393.0,0,0,0
4,List A,243,237,16,9973,159,45.12,,,30,52,,,108,0,243,,16,28,0,-,-,-,10.50,-,0,0,0
5,T20s,154,153,14,4284,104*,30.82,3396,126.14,2,27,452,91,38,0,154,2,2,5,0,-,-,-,15.00,-,0,0,0
