mobiles,prices,currency,new_used,web
"Apple iPhone XR Dual SIM With Face Time - 64GB, 4G LTE, Black",18399,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy Note 9 Dual SIM - 128GB, 6GB RAM, 4G LTE, Ocean Blue",13799,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy A7 2018 Dual SIM - 128GB, 4GB RAM, 4G LTE, Blue",5777,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia XA1 Ultra Dual SIM - 32GB, 4GB RAM, 4G LTE, Gold",3550,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Apple iPhone XR Dual SIM With Face Time - 128GB, 4G LTE, White",20000,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Nokia 230 Dual Sim - 2.8 Inch, 16MB RAM, GSM, Dark Silver",1550,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia XZ1 Dual Sim - 64 GB, 4GB RAM, 4G LTE, Moonlight Blue",5550,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy J5 Prime Dual Sim - 16GB, 2GB, 4G LTE, Black",2650,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HTC U Play Dual SIM - 64GB, 4GB RAM, 4G LTE, Sapphire Blue",3199,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy J3 Pro Dual SIM - 16 GB, 4G LTE, Gold",2765,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Oppo A3S Dual SIM - 16GB, 2GB RAM, 4G LTE, Red",2799,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy A7 2018 Dual SIM - 128GB, 4GB RAM, 4G LTE, Gold",6599,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Philips S307 Dual Sim - 4GB, 3G, Wifi, Grey",899,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Oppo A3S Dual SIM - 16GB, 2GB RAM, 4G LTE, Purple",2849,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HUAWEI MATE 20 PRO Dual Sim - 128GB, 4G LTE, EMERALD GREEN",17750,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Huawei Mate 10 Lite Dual SIM - 64GB, 4GB RAM, 4G LTE, Black",4450,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Infinix Zero3 X552 Dual Sim - 16GB, 4G LTE, Anthracite Gray",2444,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Nokia 8 Dual SIM - 64GB, 4GB RAM, 4G LTE, Steel",5199,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy J5 Prime Dual Sim - 16GB, 2GB, 4G LTE, Gold",2845,,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy A7 2017 Dual Sim - 32GB, 4G LTE, Gold",5350,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Honor 8X Dual SIM - 128GB, 4GB RAM, 4G LTE, Black",5444,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Honor 8X Dual SIM - 128GB, 4GB RAM, 4G LTE, Blue",4999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Motorola Moto G5 Dual Sim - 16GB, 3GB RAM, 4G LTE, Fine Gold",3000,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Xiaomi Redmi 6A Dual SIM - 16GB, 2GB RAM, 4G LTE, Gold - International Version",1850,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Huawei Mate 10 Dual SIM - 64GB, 4GB RAM, 4G LTE, Mocha Brown",7999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy S8 Dual Sim - 64GB, 4G LTE, Maple Gold",9999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"BlackBerry Keyone Bronze Edition Dual SIM - 64GB, 4GB RAM, 4G LTE, En-Ar Keyboard, Bronze",7999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Huawei Mate 10 Dual SIM - 64GB, 4GB RAM, 4G LTE, Black",7999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy A7 2018 Dual SIM - 128GB, 4GB RAM, 4G LTE, Black",5800,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Xiaomi Redmi 6 Dual SIM - 64GB, 4GB RAM, 4G LTE, Blue - International Version",3399,,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Apple iPhone Xs Max Dual SIM With FaceTime - 64GB, 4G LTE, Silver",26800,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HTC U 11 Dual SIM - 128GB, 6GB RAM, 4G LTE, Amazing Silver",6799,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia XZ1 Dual Sim - 64 GB, 4GB RAM, 4G LTE, Black",5550,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Philips S307 Dual Sim - 4GB, 3G, Wifi, Yellow",899,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HTC Desire 10 Pro Dual Sim - 64GB, 4GB RAM, 4G LTE, Royal Blue",3349,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Huawei Mate 10 Lite Dual SIM - 64GB, 4GB RAM, 4G LTE, Gold",4450,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HTC Desire 10 Lifestyle Dual Sim - 32GB, 3GB RAM, 4G LTE, Polar White",2559,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HTC Desire 830 Dual Sim - 32GB, 3GB RAM, 4G LTE, Gold/Black",3499,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy S8+ Dual Sim - 64GB, 4G LTE, Coral Blue",9098,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
