,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,-,8.0,38,2,0,0,,v Canada,Durban,11 Feb 2003
1,2,0,-,-,-,-,-,,v Canada,Durban,11 Feb 2003
2,1,28,-,-,-,-,-,,v Sri Lanka,Pietermaritzburg,14 Feb 2003
3,2,-,5.0,38,0,0,0,,v Sri Lanka,Pietermaritzburg,14 Feb 2003
4,1,-,9.3,38,4,0,0,,v India,Port of Spain,17 Mar 2007
