,Grouping,Span,Mat,Runs,HS,Bat Av,100,Wkts,BBI,Bowl Av,5,Ct,St,Ave Diff
114,3rd match in series,2007-2019,28,949,147,37.96,2,0,-,-,0,7,0,-
115,4th match in series,2008-2019,23,1147,264,63.72,3,0,-,-,0,13,0,-
116,5th match in series,2007-2019,22,787,125,43.72,2,0,-,-,0,7,0,-
117,6th match in series,2013-2018,2,94,79,47.00,0,-,-,-,-,0,0,-
118,7th match in series,2013-2013,1,209,209,209.00,1,-,-,-,-,0,0,-
120,World Cup,2015-2019,17,978,140,65.20,6,0,-,-,0,7,0,-
121,Asia Cup,2008-2018,22,745,111*,46.56,1,1,1/5,104.00,0,8,0,-57.43
122,ICC Champions Trophy,2013-2017,10,481,123*,53.44,1,-,-,-,-,1,0,-
124,tournament finals,2008-2018,10,256,66,25.60,0,0,-,-,0,5,0,-
125,tournament semi-finals,2013-2019,4,191,123*,63.66,1,-,-,-,-,2,0,-
126,tournament quarter-finals,2015-2015,1,137,137,137.00,1,-,-,-,-,0,0,-
127,preliminary matches,2008-2019,66,2628,140,49.58,9,3,1/5,59.33,0,22,0,-9.74
