,Grouping,Span,Mat,Runs,HS,Bat Av,100,Wkts,BBI,Bowl Av,5,Ct,St,Ave Diff
89,*AJ Strauss,2009-2011,38,1101,107*,36.70,2,-,-,-,-,15,0,-
91,is captain,2011-2019,111,4050,148,45.50,8,-,-,-,-,34,0,-
92,is not captain,2006-2014,122,3298,115,34.35,5,-,-,-,-,49,0,-
94,is designated keeper,2009-2009,2,76,67,38.00,0,-,-,-,-,3,0,-
95,is not keeper,2006-2019,231,7272,148,39.73,13,-,-,-,-,80,0,-
97,won the toss,2007-2019,116,3833,148,45.63,7,-,-,-,-,39,0,-
98,lost the toss,2006-2019,117,3515,115,34.80,6,-,-,-,-,44,0,-
100,won toss & batted,2007-2019,49,1903,148,43.25,4,-,-,-,-,13,0,-
101,won toss & fielded,2007-2019,66,1930,124*,48.25,3,-,-,-,-,26,0,-
102,lost toss & sent in,2006-2019,67,2057,115,34.28,4,-,-,-,-,26,0,-
103,lost toss & fielded,2007-2019,50,1458,113,35.56,2,-,-,-,-,18,0,-
105,matches batting first,2006-2019,116,3960,148,38.07,8,-,-,-,-,39,0,-
106,matches fielding first,2007-2019,116,3388,124*,41.82,5,-,-,-,-,44,0,-
108,1st match innings,2006-2019,232,3960,148,38.07,8,-,-,-,-,44,0,-
109,2nd match innings,2006-2019,226,3388,124*,41.82,5,-,-,-,-,39,0,-
111,day match,2006-2019,125,3838,148,38.76,5,-,-,-,-,53,0,-
112,day/night match,2009-2019,108,3510,121,40.81,8,-,-,-,-,30,0,-
114,won match,2006-2019,128,4684,148,52.04,9,-,-,-,-,46,0,-
115,lost match,2007-2019,93,2535,121,27.55,4,-,-,-,-,36,0,-
116,tied match,2007-2019,3,73,43,24.33,0,-,-,-,-,1,0,-
117,no result,2007-2019,9,56,37*,-,0,-,-,-,-,0,0,-
119,won batting first,2006-2019,58,2459,148,47.28,5,-,-,-,-,23,0,-
120,won fielding first,2007-2019,70,2225,124*,58.55,4,-,-,-,-,23,0,-
121,lost batting first,2007-2019,52,1424,121,27.92,3,-,-,-,-,15,0,-
122,lost fielding first,2007-2019,41,1111,102,27.09,1,-,-,-,-,21,0,-
123,tied batting first,2007-2007,1,21,21,21.00,0,-,-,-,-,1,0,-
124,tied fielding first,2016-2019,2,52,43,26.00,0,-,-,-,-,0,0,-
125,no result batting first,2007-2018,5,56,37*,-,0,-,-,-,-,-,-,-
126,no result fielding first,2011-2019,3,-,-,-,-,-,-,-,-,0,0,-
128,2 team series,2008-2019,175,5512,124*,40.52,10,-,-,-,-,54,0,-
129,3-4 team tournaments,2007-2015,8,221,121,36.83,1,-,-,-,-,2,0,-
130,5+ team tournaments,2006-2019,50,1615,148,37.55,2,-,-,-,-,27,0,-
132,only match in series,2010-2019,6,258,124*,64.50,1,-,-,-,-,3,0,-
133,1st match in series,2008-2019,36,1175,107,40.51,3,-,-,-,-,9,0,-
134,2nd match in series,2008-2019,39,1558,110*,53.72,3,-,-,-,-,7,0,-
135,3rd match in series,2008-2019,38,1100,88*,39.28,0,-,-,-,-,11,0,-
136,4th match in series,2009-2019,27,846,113,38.45,2,-,-,-,-,10,0,-
