mobiles,prices,currency,new_used,web
"Nokia 3.1 Plus, 32GB, Dual SIM, 6.0-inch, 4G LTE ",3050,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Nokia 2.1, 8GB, Dual SIM, 5.5-inch, 4G LTE ",1799,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Nokia 106, 1.8-inch - Black",349,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy A7 2018, 128GB - Dual SIM, 6.0 inch - 4G LTE",5440,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy Note 9 - 512GB, Dual SIM, 6.4 inch - 4G LTE ",19770,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno Camon 11, 32GB, Dual SIM, 6.2 inch, 4GB LTE",2888,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Oppo A3s, 32GB, Dual SIM, 6.2"", 4G LTE ",3590,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Huawei Y9 2019, 64GB, Dual SIM, 6.5"", 4G LTE",4195,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Energizer Power Max P20, Dual SIM, 2.8 inch - Black",599,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi Note 6 Pro, 64GB, Dual SIM, 6.26 inch, 4G LTE",3970,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi Note 6 Pro - 32GB, Dual SIM, 6.26 inch, 4G LTE",3450,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OnePlus 6 Dual Sim - 64GB, 6GB RAM, 4G LTE",11390,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno T349, 4MB, Dual SIM, 1.77 inch",199,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno T312, 4MB, Dual SIM, 1.77 inch",225,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno Spark K7, 16GB, Dual SIM, 5.5"", 3G ",1777,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno Pop1 S, 16GB, Dual SIM, 5.5"", 4G LTE",1599,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno F1, 8GB, Dual SIM, 5.0"", 3G",1075,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Google Pixel 2, Dual SIM, 5.0 inch, 4G LTE",15999,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Energizer E11, Dual SIM, 1.8 inch - Black",289,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Energizer E10 Plus, Dual SIM, 1.8 inch - Black",249,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Apple iPhone Xs Max Dual SIM, With FaceTime, 6.5 inch - 4G LTE",22990,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Honor 8X 128GB - Dual SIM, 6.3 inch - 4G LTE",5100,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy J6 Plus, 32GB, Dual SIM, J610F, 6.0"", 4G LTE",3300,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy J4 Plus, 32GB, Dual SIM, J415F, 6.0"", 4G LTE",2850,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Honor Play, 64GB, Dual SIM, 6.3"", 4G LTE",5295,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sony Xperia Z5 Premium, 32GB, Dual SIM, 5.5"", 4G LTE",6666,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sony Xperia X, 64GB, Dual SIM, 5.0"", 4G LTE",6370,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sony Xperia Z5, 32GB, Dual SIM, 5.2"", 4G LTE",4999,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sony Xperia M5, 16GB, Dual SIM, 5.0"", 4G LTE",3555,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Infinix S3X, 64GB, Dual SIM, X622P 6.2"", 4G LTE",3699,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Oppo F9 64GB Dual SIM, 6.3 inch - 4G LTE",5999,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Oppo F7 Youth, 64GB, Dual SIM, 6.0"", 4G LTE",4890,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Oppo A83, 64GB, Dual SIM, 5.7"", 4G LTE",3490,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Oppo A83, 32GB, Dual SIM, 5.7"", 4G LTE",3690,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Oppo A83, 16GB, Dual SIM, 5.7"", 4G LTE",2690,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Oppo A71, 32GB, Dual SIM, 5.2"", 4G LTE",3060,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Apple iPhone XR - With FaceTime, 6.1 inch - 4G LTE",16990,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Apple iPhone Xs Max With FaceTime, 6.5 inch - 4G LTE",23790,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Apple iPhone Xs With FaceTime, 5.8 inch - 4G LTE",22990,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Oppo A3s, 16GB, Dual SIM, 6.2"", 4G LTE",2690,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Oppo Find X, 256GB, Dual SIM, 6.4"", 4G LTE",14990,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Nokia 3.1, 16GB, Dual Sim, 5.2"", 4G LTE",2440,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Huawei Nova 3, 128GB, Dual SIM, 6.3"", 4G LTE",8799,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi POCO F1 Dual SIM, 6.18 inch - 4G LTE",6444,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Infinix S3 Pro, 64GB, Dual SIM, X573B 5.7"", 4G LTE",3289,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Infinix Note 5, 32GB, Dual SIM, X604 6.0"", 4G LTE",2999,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Infinix Hot 6, 16GB, Dual SIM, X606 6.0"", 3G",2179,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Infinix Smart 2 Pro, 16GB, Dual SIM, X5514D 5.5"", 4G LTE",1888,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Infinix Hot 6, 16GB, Dual SIM, X606B 6.0"", 3G ",1919,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Infinix Smart 2, 16GB, Dual SIM, X5515 5.5"", 4G LTE",1699,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi S2, 64GB, Dual SIM, 5.99"", 4G LTE",3777,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi 6, 64GB, Dual SIM, 5.45"", 4G LTE",3222,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi 6, 32GB, Dual SIM, 5.45"", 4G LTE",2399,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy Note 9 - 128GB, Dual SIM, 6.4"" - 4G LTE",15770,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Huawei Nova 3i 128GB Dual SIM, 6.3 inch - 4G LTE",5088,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno Camon X PRO 64GB, Dual SIM, 6.0"", 4G LTE",4200,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno Camon X 32GB, Dual SIM, 6.0"", 4G LTE",3200,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno Camon CM 32GB, Dual SIM, 5.7"", 4G LTE",2666,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno Pouvoir 2 16GB, Dual SIM, 6.0"", 4G LTE",2399,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno Spark 2 16GB, Dual SIM, 6.0"", 3G",1777,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno Pouvoir1 16GB, Dual SIM, 5.5"", 3G",1650,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno POP1 PRO (F3 PRO) 16GB, Dual SIM, 5.5"", 3G",1500,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno F2 8GB, Dual SIM, 5.0"", 3G",1150,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi Mi 8, 64GB, Dual SIM, 6.21"", 4G LTE",8888,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"DOOGEE Y6 PIANO, 64GB, Dual SIM, 5.5"", 4G LTE",3400,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"DOOGEE Y6, 16GB, Dual SIM, 5.5"", 4G LTE",2250,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"DOOGEE ShOOT 2, 16GB, Dual SIM, 5.0"", 3G ",1799,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"DOOGEE SHOOT 1, 16GB, Dual SIM, 5.5"", 4G LTE",2400,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"DOOGEE X9 MINI, 8GB, Dual SIM, 5.0"", 3G",1425,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"DOOGEE X10, 8GB, Dual SIM, 5.0"", 3G",999,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi 6A, 32GB, Dual SIM, 5.45"", 4G LTE",2099,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi 6A, 16GB, Dual SIM, 5.45"", 4G LTE",1799,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi Note 5, 64GB, Dual SIM, 5.99"", 4G LTE - Red",4222,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
