,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,-,4.0,26,0,1,0,,v India,Adelaide,15 Feb 2015
1,2,36,-,-,-,-,-,,v India,Adelaide,15 Feb 2015
2,1,-,9.0,62,2,1,0,,v West Indies,Christchurch,21 Feb 2015
3,2,0,-,-,-,-,-,,v West Indies,Christchurch,21 Feb 2015
4,1,27,-,-,-,-,-,,v Zimbabwe,Brisbane,1 Mar 2015
