,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,-,10.0,70,2,0,0,,v Australia,Taunton,12 Jun 2019
1,2,1*,-,-,-,-,-,,v Australia,Taunton,12 Jun 2019
2,1,DNB,-,-,-,-,-,,v South Africa,Lord's,23 Jun 2019
3,2,-,8.0,54,1,0,0,,v South Africa,Lord's,23 Jun 2019
4,1,-,10.0,28,3,0,0,,v New Zealand,Birmingham,26 Jun 2019
