,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,49,86,13,2657,112,36.39,3743,70.98,3,18,268,8,146,21,49,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,114,88,22,2271,105,34.40,2577,88.12,2,11,171,12,112,24,114,1,12,15,0,-,-,-,7.50,-,0,0,0
2,T20Is,55,38,12,745,89*,28.65,579,128.67,0,3,74,14,34,10,55,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,149,235,43,7623,213*,39.70,,,10,54,,,471,49,149,1,4,5,0,-,-,-,7.50,-,0,0,0
4,List A,194,154,39,3774,105,32.81,,,3,19,,,214,47,194,1,12,15,0,-,-,-,7.50,-,0,0,0
5,T20s,181,134,43,2564,89*,28.17,2000,128.20,0,10,245,50,91,42,181,1,4,6,0,-,-,-,9.00,-,0,0,0
