,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,15,4,1,6,6,2.00,7,85.71,0,0,0,1,3,0,15,15,660,541,28,5/34,5/34,19.32,4.91,23.5,3,1,0
1,T20Is,15,3,3,2,2*,-,3,66.66,0,0,0,0,1,0,15,15,282,381,13,3/31,3/31,29.30,8.10,21.6,0,0,0
2,First-class,21,23,16,169,50*,24.14,316,53.48,0,1,16,6,6,0,21,38,3299,1829,75,6/66,7/92,24.38,3.32,43.9,5,2,0
3,List A,40,18,9,45,12*,5.00,90,50.00,0,0,3,2,11,0,40,40,1910,1555,71,5/34,5/34,21.90,4.88,26.9,6,2,0
4,T20s,65,11,9,9,3*,4.50,18,50.00,0,0,0,0,13,0,65,64,1352,1722,81,5/9,5/9,21.25,7.64,16.6,3,1,0
