,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,9,15,5,155,29,15.50,165,93.93,0,0,18,8,4,0,9,17,1737,896,31,5/45,7/83,28.90,3.09,56.0,1,1,0
1,ODIs,53,29,9,280,59,14.00,247,113.36,0,2,18,17,12,0,53,51,2548,2381,82,5/34,5/34,29.03,5.60,31.0,1,3,0
2,T20Is,30,10,5,61,23,12.20,35,174.28,0,0,3,5,7,0,30,30,621,877,35,3/23,3/23,25.05,8.47,17.7,0,0,0
3,First-class,38,56,18,594,50*,15.63,840,70.71,0,1,67,21,15,0,38,63,7175,4020,157,8/107,11/94,25.60,3.36,45.7,7,9,2
4,List A,77,45,14,452,59,14.58,396,114.14,0,2,32,28,25,0,77,75,3716,3379,128,5/34,5/34,26.39,5.45,29.0,5,3,0
5,T20s,93,39,15,229,35,9.54,150,152.66,0,0,13,16,26,0,93,92,2016,2535,124,5/20,5/20,20.44,7.54,16.2,4,1,0
