,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,3,6,0,192,94,32.00,359,53.48,0,2,20,1,3,0,3,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,44,44,4,1828,210*,45.70,1900,96.21,4,11,215,30,19,0,44,7,135,111,1,1/19,1/19,111.00,4.93,135.0,0,0,0
2,T20Is,30,29,0,748,91,25.79,540,138.51,0,4,85,22,12,0,30,1,6,12,0,-,-,-,12.00,-,0,0,0
3,First-class,40,67,4,2581,205,40.96,4134,62.43,6,15,367,12,34,0,40,14,258,97,0,-,-,-,2.25,-,0,0,0
4,List A,96,95,6,4428,210*,49.75,4595,96.36,12,28,503,74,40,0,96,35,780,659,20,5/27,5/27,32.95,5.06,39.0,0,1,0
5,T20s,89,87,3,2339,100*,27.84,1687,138.64,1,14,258,79,28,0,89,12,98,107,3,1/3,1/3,35.66,6.55,32.6,0,0,0
