,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,36,67,11,751,48,13.41,1980,37.92,0,0,91,3,5,0,36,67,7619,3627,119,6/44,7/64,30.47,2.85,64.0,6,4,0
1,ODIs,59,30,10,363,73*,18.15,444,81.75,0,2,32,8,8,0,59,58,2911,2329,77,5/30,5/30,30.24,4.80,37.8,1,1,0
2,T20Is,42,11,4,44,21*,6.28,58,75.86,0,0,1,2,4,0,42,42,936,1066,55,4/13,4/13,19.38,6.83,17.0,1,0,0
3,First-class,66,100,15,1334,66,15.69,3007,44.36,0,2,164,12,15,0,66,119,12214,5786,254,7/61,10/72,22.77,2.84,48.0,10,13,2
4,List A,82,38,16,413,73*,18.77,514,80.35,0,2,37,8,13,0,82,81,4142,3208,119,5/30,5/30,26.95,4.64,34.8,1,2,0
5,T20s,122,45,20,180,21*,7.20,196,91.83,0,0,10,6,11,0,122,120,2688,3025,147,4/13,4/13,20.57,6.75,18.2,3,0,0
