,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,15,30,0,793,125,26.43,1810,43.81,1,5,77,6,10,0,15,4,72,44,2,1/6,1/6,22.00,3.66,36.0,0,0,0
1,ODIs,5,5,0,111,50,22.20,145,76.55,0,1,12,0,1,0,5,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,112,193,10,6221,199,33.99,13660,45.54,10,32,738,18,70,0,112,28,773,546,7,2/52,2/52,78.00,4.23,110.4,0,0,0
3,List A,92,90,15,4068,182*,54.24,4939,82.36,12,24,418,15,24,0,92,2,24,17,2,2/0,2/0,8.50,4.25,12.0,0,0,0
4,T20s,35,35,1,768,103*,22.58,660,116.36,1,1,96,9,9,0,35,-,-,-,-,-,-,-,-,-,-,-,-
