,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,11,18,1,532,108,31.29,720,73.88,1,4,68,12,7,0,11,19,937,528,17,5/28,6/50,31.05,3.38,55.1,0,1,0
1,ODIs,54,38,6,957,83,29.90,828,115.57,0,4,69,40,22,0,54,53,2368,2195,54,3/31,3/31,40.64,5.56,43.8,0,0,0
2,T20Is,38,24,6,296,33*,16.44,192,154.16,0,0,17,19,23,0,38,37,665,922,36,4/38,4/38,25.61,8.31,18.4,1,0,0
3,First-class,29,46,1,1351,108,30.02,2382,56.71,1,10,167,24,14,0,29,39,2694,1486,48,5/28,8/91,30.95,3.30,56.1,0,3,0
4,List A,75,56,11,1291,83,28.68,1220,105.81,0,6,89,49,31,0,75,67,3118,2798,70,3/26,3/26,39.97,5.38,44.5,0,0,0
5,T20s,133,111,35,2132,91,28.05,1518,140.44,0,7,142,122,76,0,133,125,2074,2831,104,4/38,4/38,27.22,8.18,19.9,1,0,0
