,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,8,3,1,9,5,4.50,17,52.94,0,0,1,0,1,0,8,8,378,338,11,3/13,3/13,30.72,5.36,34.3,0,0,0
1,T20Is,9,1,1,1,1*,-,1,100.00,0,0,0,0,2,0,9,9,210,321,10,2/27,2/27,32.10,9.17,21.0,0,0,0
2,First-class,3,2,2,20,18*,-,24,83.33,0,0,3,0,1,0,3,5,506,250,5,3/33,3/70,50.00,2.96,101.2,0,0,0
3,List A,30,9,3,21,9,3.50,44,47.72,0,0,2,0,6,0,30,30,1427,1174,47,4/35,4/35,24.97,4.93,30.3,1,0,0
4,T20s,34,6,4,5,3*,2.50,9,55.55,0,0,0,0,7,0,34,34,783,1037,58,5/18,5/18,17.87,7.94,13.5,1,1,0
