,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,40,56,17,433,51*,11.10,582,74.39,0,1,45,16,9,0,40,77,7562,4254,144,6/56,9/118,29.54,3.37,52.5,7,4,0
1,ODIs,67,32,14,133,25,7.38,158,84.17,0,0,10,6,24,0,67,66,3442,3144,127,5/69,5/69,24.75,5.48,27.1,8,1,0
2,T20Is,7,-,-,-,-,-,-,-,-,-,-,-,0,0,7,7,142,250,8,3/38,3/38,31.25,10.56,17.7,0,0,0
3,First-class,63,88,26,732,51*,11.80,1101,66.48,0,1,74,25,15,0,63,119,12403,6816,242,7/79,11/151,28.16,3.29,51.2,12,10,2
4,List A,98,55,18,313,26,8.45,332,94.27,0,0,26,15,37,0,98,97,4962,4456,184,5/69,5/69,24.21,5.38,26.9,12,1,0
5,T20s,79,22,10,66,21,5.50,67,98.50,0,0,6,2,18,0,79,79,1634,2278,87,4/24,4/24,26.18,8.36,18.7,1,0,0
