,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,34,58,1,2315,190,40.61,3458,66.94,7,5,316,12,28,0,34,5,54,18,0,-,-,-,2.00,-,0,0,0
1,ODIs,130,129,7,5480,143,44.91,5830,93.99,17,27,683,67,61,0,130,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,50,49,3,1310,92,28.47,1004,130.47,0,9,144,42,17,0,50,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,121,200,10,8338,224,43.88,,,24,29,,,120,0,121,,298,142,3,2/30,2/30,47.33,2.85,99.3,0,0,0
4,List A,244,242,20,10168,248,45.80,,,29,51,,,123,0,244,,272,249,9,2/22,2/22,27.66,5.49,30.2,0,0,0
5,T20s,243,241,26,6929,97*,32.22,5577,124.24,0,53,789,159,103,0,243,6,48,66,4,1/7,1/7,16.50,8.25,12.0,0,0,0
