,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,61,105,1,3982,167,38.28,8601,46.29,12,15,467,33,49,0,61,18,384,198,1,1/12,1/23,198.00,3.09,384.0,0,0,0
1,ODIs,17,16,0,339,72,21.18,506,66.99,0,1,33,3,9,0,17,2,36,37,1,1/19,1/19,37.00,6.16,36.0,0,0,0
2,T20Is,9,9,0,169,48,18.77,154,109.74,0,0,13,8,3,0,9,1,12,9,0,-,-,-,4.50,-,0,0,0
3,First-class,131,220,7,9116,266,42.79,18471,49.35,25,38,1112,107,112,0,131,45,1073,619,11,3/46,5/87,56.27,3.46,97.5,0,0,0
4,List A,86,85,2,3360,155,40.48,4206,79.88,7,18,323,73,39,0,86,14,287,264,9,3/13,3/13,29.33,5.51,31.8,0,0,0
5,T20s,160,158,5,4064,127,26.56,3313,122.66,3,22,376,144,64,0,160,8,66,73,0,-,-,-,6.63,-,0,0,0
