,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,68,114,8,5426,206*,51.18,11682,46.44,18,20,638,11,45,0,68,1,6,2,0,-,-,-,2.00,-,0,0,0
1,ODIs,5,5,0,51,27,10.20,130,39.23,0,0,4,0,0,0,5,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,187,307,37,14729,352,54.55,,,49,50,,,125,0,187,19,237,146,5,2/4,2/4,29.20,3.69,47.4,0,0,0
3,List A,103,101,19,4445,158*,54.20,,,11,29,,,39,0,103,1,6,8,0,-,-,-,8.00,-,0,0,0
4,T20s,64,56,10,1356,100*,29.47,1240,109.35,1,7,158,20,32,0,64,-,-,-,-,-,-,-,-,-,-,-,-
