,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,41,60,14,1485,100*,32.28,2299,64.59,1,10,149,40,31,0,41,78,11480,4548,192,7/48,10/154,23.68,2.37,59.7,7,9,1
1,ODIs,153,102,33,2112,87,30.60,2475,85.33,0,11,159,41,56,0,153,149,7789,6319,176,5/36,5/36,35.90,4.86,44.2,7,1,0
2,T20Is,40,18,6,116,25,9.66,124,93.54,0,0,6,2,18,0,40,40,811,983,31,3/48,3/48,31.70,7.27,26.1,0,0,0
3,First-class,94,138,22,5415,331,46.68,8868,61.06,10,25,577,97,82,0,94,168,23448,9538,402,7/31,13/126,23.72,2.44,58.3,17,27,7
4,List A,206,146,45,3161,134,31.29,3633,87.00,2,16,235,68,78,0,206,197,10164,8010,237,5/36,5/36,33.79,4.72,42.8,10,1,0
5,T20s,228,159,57,2253,48,22.08,1834,122.84,0,0,158,77,85,0,228,200,3596,4586,150,5/16,5/16,30.57,7.65,23.9,3,1,0
