,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,41,47,21,283,30,10.88,643,44.01,0,0,31,9,14,0,41,80,6659,3983,119,6/88,10/133,33.47,3.58,55.9,5,2,1
1,ODIs,75,24,14,79,18*,7.90,134,58.95,0,0,8,1,22,0,75,73,3558,3565,106,4/31,4/31,33.63,6.01,33.5,4,0,0
2,T20Is,7,1,0,2,2,2.00,4,50.00,0,0,0,0,3,0,7,7,150,219,9,2/19,2/19,24.33,8.76,16.6,0,0,0
3,First-class,81,96,42,808,128*,14.96,1269,63.67,1,1,86,31,30,0,81,148,13945,7765,264,7/48,12/79,29.41,3.34,52.8,11,13,2
4,List A,118,52,25,284,30,10.51,297,95.62,0,0,24,15,32,0,118,116,5682,5451,164,5/26,5/26,33.23,5.75,34.6,4,1,0
5,T20s,146,48,27,194,26,9.23,165,117.57,0,0,16,11,38,0,146,144,3026,4195,148,5/18,5/18,28.34,8.31,20.4,2,1,0
