,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,1,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,60,76,0,-,-,-,7.60,-,0,0,0
1,T20Is,3,-,-,-,-,-,-,-,-,-,-,-,1,0,3,3,72,148,3,1/45,1/45,49.33,12.33,24.0,0,0,0
2,First-class,25,31,3,171,26,6.10,403,42.43,0,0,23,1,4,0,25,45,4646,2322,112,8/59,11/136,20.73,2.99,41.4,11,4,2
3,List A,32,20,8,110,36*,9.16,127,86.61,0,0,11,3,2,0,32,32,1467,1360,56,5/37,5/37,24.28,5.56,26.1,1,3,0
4,T20s,51,15,7,40,14,5.00,51,78.43,0,0,3,1,17,0,51,50,1105,1605,66,4/20,4/20,24.31,8.71,16.7,3,0,0
