,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,34,56,2,1905,199,35.27,3282,58.04,5,11,225,14,43,0,34,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,23,22,4,704,111,39.11,890,79.10,2,4,57,10,8,0,23,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,27,24,4,879,110*,43.95,589,149.23,2,5,76,41,8,0,27,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,75,125,5,5675,337,47.29,10009,56.69,14,29,712,46,80,0,75,9,168,83,0,-,-,-,2.96,-,0,0,0
4,List A,64,63,7,2116,111,37.78,2848,74.29,5,12,172,33,33,4,64,3,21,42,1,1/23,1/23,42.00,12.00,21.0,0,0,0
5,T20s,108,96,17,3181,110*,40.26,2296,138.54,3,24,277,132,44,5,108,-,-,-,-,-,-,-,-,-,-,-,-
