,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,4,-,-,-,-,-,,v Sri Lanka,Dunedin,22 Feb 2015
1,2,-,9.0,44,1,0,0,,v Sri Lanka,Dunedin,22 Feb 2015
2,1,-,10.0,29,3,0,0,,v Scotland,Dunedin,26 Feb 2015
3,2,9,-,-,-,-,-,,v Scotland,Dunedin,26 Feb 2015
4,1,-,10.0,101,2,0,0,,v Australia,Perth,4 Mar 2015
