,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,2,-,-,-,-,-,,v New Zealand,Taunton,8 Jun 2019
1,2,-,DNB,-,-,0,0,,v New Zealand,Taunton,8 Jun 2019
2,1,9,-,-,-,-,-,,v South Africa,Cardiff,15 Jun 2019
3,2,-,DNB,-,-,0,0,,v South Africa,Cardiff,15 Jun 2019
4,1,-,DNB,-,-,0,0,,v England,Manchester,18 Jun 2019
