,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,-,6.2,22,3,0,0,,v Sri Lanka,Cardiff,1 Jun 2019
1,2,DNB,-,-,-,-,-,,v Sri Lanka,Cardiff,1 Jun 2019
2,1,-,10.0,40,1,0,0,,v Bangladesh,The Oval,5 Jun 2019
3,2,4*,-,-,-,-,-,,v Bangladesh,The Oval,5 Jun 2019
4,1,-,9.1,37,4,0,0,,v Afghanistan,Taunton,8 Jun 2019
