,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,-,6.0,13,3,0,0,,v Kenya,Chennai,20 Feb 2011
1,2,DNB,-,-,-,-,-,,v Kenya,Chennai,20 Feb 2011
2,1,6,-,-,-,-,-,,v Australia,Nagpur,25 Feb 2011
3,2,-,10.0,45,1,0,0,,v Australia,Nagpur,25 Feb 2011
4,1,-,9.2,29,3,0,0,,v Zimbabwe,Ahmedabad,4 Mar 2011
