,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,58,100,8,2769,155*,30.09,5382,51.44,5,14,336,25,32,0,58,102,10694,6438,177,6/53,10/112,36.37,3.61,60.4,11,5,1
1,ODIs,101,82,13,1766,128,25.59,1697,104.06,3,5,154,60,32,0,101,95,4654,4089,84,4/46,4/46,48.67,5.27,55.4,1,0,0
2,T20Is,25,22,6,235,72*,14.68,198,118.68,0,1,21,9,7,0,25,22,362,519,15,2/21,2/21,34.60,8.60,24.1,0,0,0
3,First-class,190,324,27,11063,250,37.24,20078,55.10,20,69,,,110,0,190,,23091,13569,357,6/29,12/96,38.00,3.52,64.6,15,12,2
4,List A,218,193,15,5061,158,28.43,4931,102.63,11,20,539,128,65,0,218,184,7765,6972,159,4/33,4/33,43.84,5.38,48.8,2,0,0
5,T20s,137,128,11,2803,115,23.95,2048,136.86,1,15,290,108,43,0,137,112,1967,2499,90,5/34,5/34,27.76,7.62,21.8,0,1,0
