,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,15,26,0,724,140,27.84,1762,41.08,1,6,97,1,11,0,15,5,156,70,0,-,-,-,2.69,-,0,0,0
1,ODIs,1,1,0,24,24,24.00,30,80.00,0,0,3,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,5,5,0,250,78,50.00,166,150.60,0,4,26,11,1,0,5,1,12,27,1,1/27,1/27,27.00,13.50,12.0,0,0,0
3,First-class,184,314,21,11109,199,37.91,21234,52.31,25,58,1504,23,192,0,184,132,4045,2429,59,5/61,5/61,41.16,3.60,68.5,2,1,0
4,List A,149,145,21,5135,185*,41.41,6130,83.76,10,25,536,62,51,0,149,64,1347,1310,40,4/25,4/25,32.75,5.83,33.6,1,0,0
5,T20s,166,161,26,4146,115*,30.71,3344,123.98,2,23,415,117,59,0,166,48,525,647,23,2/10,2/10,28.13,7.39,22.8,0,0,0
