,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,26,43,10,1012,137*,30.66,2021,50.07,1,4,132,1,12,0,26,48,4600,2372,72,6/70,11/102,32.94,3.09,63.8,2,2,1
1,ODIs,99,68,20,1186,95*,24.70,1316,90.12,0,4,84,19,44,0,99,95,4638,4327,142,6/45,6/45,30.47,5.59,32.6,9,3,0
2,T20Is,8,7,4,91,37,30.33,63,144.44,0,0,4,5,1,0,8,8,162,253,7,2/40,2/40,36.14,9.37,23.1,0,0,0
3,First-class,140,207,48,5620,152*,35.34,,,10,23,,,59,0,140,245,23651,12181,474,9/36,11/97,25.69,3.09,49.8,20,19,4
4,List A,181,121,36,1927,95*,22.67,2136,90.21,0,5,141,32,61,0,181,174,7906,7303,220,6/45,6/45,33.19,5.54,35.9,11,3,0
5,T20s,111,69,36,803,57*,24.33,590,136.10,0,2,65,28,41,0,111,108,2175,3040,121,4/21,4/21,25.12,8.38,17.9,1,0,0
