,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,46,27,12,279,50,18.60,339,82.30,0,1,23,6,21,0,46,45,1971,1889,52,4/34,4/34,36.32,5.75,37.9,2,0,0
1,T20Is,28,19,7,166,29*,13.83,126,131.74,0,0,8,10,12,0,28,28,557,761,34,4/7,4/7,22.38,8.19,16.3,1,0,0
2,First-class,70,100,12,2350,104*,26.70,3632,64.70,2,14,287,54,17,0,70,107,9854,5416,178,5/29,10/75,30.42,3.29,55.3,4,5,1
3,List A,129,92,20,1761,167,24.45,1856,94.88,3,6,151,64,47,0,129,119,4762,4531,140,5/62,5/62,32.36,5.70,34.0,5,1,0
4,T20s,175,130,25,2559,118,24.37,1820,140.60,2,11,196,134,69,0,175,152,2898,3798,166,4/7,4/7,22.87,7.86,17.4,3,0,0
