,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,15,12,0,271,62,22.58,298,90.93,0,2,29,2,13,0,15,-,-,-,-,-,-,-,-,-,-,-,-
1,T20Is,21,18,0,314,87,17.44,221,142.08,0,2,30,11,13,1,21,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,64,95,10,2792,171,32.84,4745,58.84,3,14,398,8,164,11,64,1,1,4,0,-,-,-,24.00,-,0,0,0
3,List A,91,80,13,2708,175,40.41,2569,105.41,6,18,280,47,82,8,91,-,-,-,-,-,-,-,-,-,-,-,-
4,T20s,160,149,20,3030,95*,23.48,2314,130.94,0,17,259,90,94,14,160,-,-,-,-,-,-,-,-,-,-,-,-
