,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,6,12,0,300,84,25.00,628,47.77,0,2,36,0,4,0,6,-,-,-,-,-,-,-,-,-,-,-,-
1,First-class,122,213,14,8516,219*,42.79,17244,49.38,16,46,1150,11,105,0,122,9,186,127,2,1/18,1/18,63.50,4.09,93.0,0,0,0
2,List A,57,55,6,1722,95,35.14,2031,84.78,0,12,128,16,29,0,57,-,-,-,-,-,-,-,-,-,-,-,-
3,T20s,40,35,4,452,50,14.58,381,118.63,0,1,50,7,13,1,40,-,-,-,-,-,-,-,-,-,-,-,-
