,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,4,1,1,9,9*,-,7,128.57,0,0,1,0,0,0,4,3,96,97,1,1/23,1/23,97.00,6.06,96.0,0,0,0
1,First-class,36,46,10,554,60,15.38,1190,46.55,0,1,69,6,15,0,36,60,5524,3079,123,8/80,11/96,25.03,3.34,44.9,8,6,1
2,List A,30,14,9,122,24*,24.40,172,70.93,0,0,9,2,13,0,30,26,1125,1023,24,4/71,4/71,42.62,5.45,46.8,1,0,0
3,T20s,42,11,7,24,8*,6.00,22,109.09,0,0,1,1,10,0,42,39,756,1131,33,3/22,3/22,34.27,8.97,22.9,0,0,0
