,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,13,20,5,238,55*,15.86,509,46.75,0,1,31,0,3,0,13,25,2659,1536,41,5/64,9/176,37.46,3.46,64.8,1,1,0
1,ODIs,89,50,19,646,56,20.83,629,102.70,0,1,53,18,26,0,89,87,4137,4010,135,5/52,5/52,29.70,5.81,30.6,6,1,0
2,T20Is,22,11,4,42,18,6.00,34,123.52,0,0,3,1,7,0,22,22,476,627,25,3/21,3/21,25.08,7.90,19.0,0,0,0
3,First-class,156,214,39,4376,126,25.00,,,3,22,,,86,0,156,,23819,14358,453,6/33,,31.69,3.61,52.5,19,11,1
4,List A,215,133,50,1677,72,20.20,1664,100.78,0,3,,,64,0,215,,9275,8592,283,5/52,5/52,30.36,5.55,32.7,12,1,0
5,T20s,146,87,34,777,41,14.66,592,131.25,0,0,55,25,39,0,146,140,2782,3723,136,5/31,5/31,27.37,8.02,20.4,1,1,0
