,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,63,109,6,3806,167*,36.95,6839,55.65,6,20,447,24,160,11,63,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,74,68,8,2861,141*,47.68,2749,104.07,9,11,326,62,34,2,74,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,30,25,6,513,68,27.00,394,130.20,0,3,48,19,28,0,30,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,174,285,32,11352,246,44.86,,,24,61,,,446,22,174,1,6,1,0,-,-,-,1.00,-,0,0,0
4,List A,142,130,14,4783,174,41.23,4633,103.23,12,21,484,121,85,8,142,-,-,-,-,-,-,-,-,-,-,-,-
5,T20s,109,97,19,2211,114,28.34,1666,132.71,2,9,179,86,70,12,109,-,-,-,-,-,-,-,-,-,-,-,-
