,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,19,33,5,540,61,19.28,1270,42.51,0,2,62,4,4,0,19,34,3816,2390,60,5/49,7/178,39.83,3.75,63.6,5,2,0
1,ODIs,99,43,12,588,69,18.96,574,102.43,0,1,64,7,30,0,99,93,4851,4547,143,5/27,5/27,31.79,5.62,33.9,7,2,0
2,T20Is,37,14,8,47,9*,7.83,55,85.45,0,0,4,0,10,0,37,35,732,895,36,3/11,3/11,24.86,7.33,20.3,0,0,0
3,First-class,175,251,41,6822,180,32.48,,,10,37,,,79,0,175,287,29901,17949,512,7/107,11/114,35.05,3.60,58.4,28,20,1
4,List A,217,126,37,1709,71,19.20,1869,91.43,0,2,156,18,69,0,217,205,9968,9040,289,5/27,5/27,31.28,5.44,34.4,10,3,0
5,T20s,164,85,32,682,36*,12.86,648,105.24,0,0,49,11,47,0,164,158,3345,4118,186,4/19,4/19,22.13,7.38,17.9,5,0,0
