,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,11,21,0,573,94,27.28,1307,43.84,0,5,77,3,8,0,11,1,18,2,0,-,-,-,0.66,-,0,0,0
1,ODIs,70,67,3,2419,171,37.79,2527,95.72,6,14,276,50,27,0,70,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,60,60,7,1644,116*,31.01,1203,136.65,1,8,175,55,32,0,60,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,107,182,6,6655,236,37.81,11268,59.06,13,38,970,38,84,0,107,8,311,173,3,2/63,2/63,57.66,3.33,103.6,0,0,0
4,List A,175,169,6,6260,187*,38.40,6317,99.09,17,32,713,129,66,0,175,2,4,10,0,-,-,-,15.00,-,0,0,0
5,T20s,204,203,13,5559,116*,29.25,3890,142.90,3,34,622,199,95,0,204,2,3,7,0,-,-,-,14.00,-,0,0,0
