born,nationality,political party,parents,relatives,alma mater,net worth
bilawal zardari[1] (1988-09-21) 21 september 1988 (age 30)karachi| sindh| pakistan,pakistani,pakistan peoples party,asif ali zardari  benazir bhutto,zardari family  bhutto family,university of oxford,₨1.54 billion (us$15 million)[2]
