,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,38,22,6,107,17,6.68,195,54.87,0,0,10,3,5,0,38,37,1734,1330,59,5/45,5/45,22.54,4.60,29.3,2,1,0
1,T20Is,22,9,6,50,22,16.66,46,108.69,0,0,3,2,2,0,22,22,478,523,32,4/22,4/22,16.34,6.56,14.9,1,0,0
2,First-class,13,17,6,58,26,5.27,139,41.72,0,0,6,3,3,0,13,24,2500,1490,67,7/61,11/154,22.23,3.57,37.3,2,6,3
3,List A,55,29,9,145,22,7.25,234,61.96,0,0,12,5,9,0,55,54,2594,2005,87,5/23,5/23,23.04,4.63,29.8,3,2,0
4,T20s,40,16,6,61,22,6.10,69,88.40,0,0,3,2,6,0,40,40,884,991,55,4/22,4/22,18.01,6.72,16.0,1,0,0
