,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,2,3,1,12,6*,6.00,33,36.36,0,0,2,0,0,0,2,3,222,155,2,2/100,2/100,77.50,4.18,111.0,0,0,0
1,First-class,8,10,5,35,10*,7.00,76,46.05,0,0,6,0,2,0,8,13,811,487,11,4/57,4/57,44.27,3.60,73.7,1,0,0
2,List A,9,6,3,10,5,3.33,23,43.47,0,0,1,0,1,0,9,9,464,510,13,4/41,4/41,39.23,6.59,35.6,1,0,0
3,T20s,6,1,1,0,0*,-,2,0.00,0,0,0,0,1,0,6,6,102,142,5,1/10,1/10,28.40,8.35,20.4,0,0,0
