,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,82,56,27,513,47*,17.68,664,77.25,0,0,40,21,16,0,82,80,3769,3423,115,4/22,4/22,29.76,5.44,32.7,3,0,0
1,T20Is,33,16,7,68,13,7.55,42,161.90,0,0,4,6,7,0,33,33,720,953,39,4/44,4/44,24.43,7.94,18.4,1,0,0
2,First-class,11,12,3,143,50,15.88,307,46.57,0,1,18,2,6,0,11,22,1652,908,47,4/32,7/77,19.31,3.29,35.1,5,0,0
3,List A,95,66,33,526,47*,15.93,700,75.14,0,0,41,22,19,0,95,93,4345,3916,131,4/22,4/22,29.89,5.40,33.1,3,0,0
4,T20s,52,25,12,137,27*,10.53,77,177.92,0,0,12,9,11,0,52,52,1112,1429,70,5/14,5/14,20.41,7.71,15.8,1,1,0
