,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,1,1,0,7,7,7.00,40,17.50,0,0,0,0,4,1,1,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,9,9,3,148,86,24.66,259,57.14,0,1,10,0,2,3,9,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,11,17,4,474,103*,36.46,886,53.49,1,2,61,4,29,4,11,-,-,-,-,-,-,-,-,-,-,-,-
3,List A,14,14,3,308,86,28.00,493,62.47,0,3,22,2,5,3,14,-,-,-,-,-,-,-,-,-,-,-,-
4,T20s,17,11,7,47,19,11.75,54,87.03,0,0,3,0,9,7,17,-,-,-,-,-,-,-,-,-,-,-,-
