,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,15,9,3,53,21,8.83,84,63.09,0,0,2,2,2,0,15,15,650,465,11,3/29,3/29,42.27,4.29,59.0,0,0,0
1,T20Is,8,4,1,28,18,9.33,29,96.55,0,0,1,1,1,0,8,8,150,201,5,3/27,3/27,40.20,8.04,30.0,0,0,0
2,First-class,10,16,3,462,125,35.53,543,85.08,1,2,60,17,10,0,10,19,2021,952,57,7/38,10/94,16.70,2.82,35.4,2,4,1
3,List A,30,23,7,297,56*,18.56,299,99.33,0,1,23,16,9,0,30,30,1415,1114,35,6/29,6/29,31.82,4.72,40.4,0,2,0
4,T20s,21,13,1,97,32,8.08,81,119.75,0,0,2,7,7,0,21,21,402,515,14,3/27,3/27,36.78,7.68,28.7,0,0,0
