,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,1,2,0,18,15,9.00,17,105.88,0,0,2,1,0,0,1,1,90,75,1,1/75,1/75,75.00,5.00,90.0,0,0,0
1,ODIs,37,19,9,69,15,6.90,76,90.78,0,0,8,2,6,0,37,36,1973,1280,58,5/50,5/50,22.06,3.89,34.0,2,1,0
2,T20Is,9,2,2,0,0*,-,0,-,0,0,0,0,3,0,9,9,210,187,11,3/17,3/17,17.00,5.34,19.0,0,0,0
3,First-class,1,2,0,18,15,9.00,17,105.88,0,0,2,1,0,0,1,1,90,75,1,1/75,1/75,75.00,5.00,90.0,0,0,0
4,List A,44,21,11,73,15,7.30,78,93.58,0,0,9,2,7,0,44,43,2357,1527,66,5/50,5/50,23.13,3.88,35.7,2,1,0
5,T20s,65,20,12,78,27,9.75,81,96.29,0,0,8,2,12,0,65,65,1453,1688,66,4/16,4/16,25.57,6.97,22.0,1,0,0
