,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,2,3,0,29,12,9.66,31,93.54,0,0,3,1,0,0,2,3,485,256,9,5/82,7/102,28.44,3.16,53.8,0,1,0
1,ODIs,68,53,9,903,60*,20.52,892,101.23,0,4,81,28,21,0,68,64,3378,2333,131,7/18,7/18,17.80,4.14,25.7,4,4,0
2,T20Is,38,17,8,123,33,13.66,99,124.24,0,0,8,8,11,0,38,38,864,867,75,5/3,5/3,11.56,6.02,11.5,3,2,0
3,First-class,6,7,1,154,52,25.66,198,77.77,0,1,21,1,0,0,6,11,1664,783,44,8/74,12/122,17.79,2.82,37.8,1,5,1
4,List A,70,54,9,924,60*,20.53,906,101.98,0,4,86,28,22,0,70,66,3485,2421,135,7/18,7/18,17.93,4.16,25.8,4,4,0
5,T20s,170,78,29,606,56*,12.36,399,151.87,0,1,37,45,48,0,170,169,3947,4021,254,5/3,5/3,15.83,6.11,15.5,5,2,0
