,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,2,4,0,25,24,6.25,52,48.07,0,0,4,0,2,0,2,3,282,159,4,3/36,3/94,39.75,3.38,70.5,0,0,0
1,ODIs,121,109,11,2699,116,27.54,3134,86.11,1,14,166,87,55,0,121,117,5739,4103,128,4/30,4/30,32.05,4.28,44.8,3,0,0
2,T20Is,68,63,10,1161,89,21.90,800,145.12,0,3,78,66,37,0,68,68,1432,1705,69,4/10,4/10,24.71,7.14,20.7,3,0,0
3,First-class,34,55,4,1276,117,25.01,2467,51.72,2,5,136,40,20,0,34,55,4584,2083,90,6/33,8/85,23.14,2.72,50.9,4,3,0
4,List A,156,142,14,3703,146,28.92,4164,88.92,3,17,235,128,71,0,156,152,7540,5343,176,5/12,5/12,30.35,4.25,42.8,4,1,0
5,T20s,215,176,35,3175,89,22.51,2234,142.12,0,8,222,162,101,0,215,212,4323,4986,225,4/10,4/10,22.16,6.92,19.2,7,0,0
