,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,64,59,9,1500,104*,30.00,1664,90.14,1,10,123,56,36,0,64,2,30,30,0,-,-,-,6.00,-,0,0,0
1,T20Is,50,41,16,764,60*,30.56,542,140.95,0,2,50,39,24,0,50,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,5,10,0,306,99,30.60,371,82.47,0,3,43,6,5,0,5,4,156,85,2,1/12,1/42,42.50,3.26,78.0,0,0,0
3,List A,86,80,13,2199,104*,32.82,2256,97.47,1,17,174,102,48,0,86,14,302,257,4,1/10,1/10,64.25,5.10,75.5,0,0,0
4,T20s,89,76,23,1343,61,25.33,981,136.90,0,4,83,72,40,0,89,1,6,6,1,1/6,1/6,6.00,6.00,6.0,0,0,0
