,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,27,17,10,80,16*,11.42,107,74.76,0,0,9,3,6,0,27,27,1257,1033,41,4/25,4/25,25.19,4.93,30.6,1,0,0
1,T20Is,12,5,3,2,1*,1.00,9,22.22,0,0,0,0,3,0,12,12,245,324,11,2/23,2/23,29.45,7.93,22.2,0,0,0
2,First-class,8,12,0,129,36,10.75,159,81.13,0,0,11,5,7,0,8,16,1143,596,17,6/38,6/49,35.05,3.12,67.2,0,1,0
3,List A,42,27,16,143,16*,13.00,150,95.33,0,0,12,8,10,0,42,42,2047,1700,61,4/25,4/25,27.86,4.98,33.5,1,0,0
4,T20s,30,13,4,32,22,3.55,47,68.08,0,0,3,1,8,0,30,30,630,828,39,4/25,4/25,21.23,7.88,16.1,2,0,0
