,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,1,1,0,5,5,5.00,18,27.77,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-
1,T20Is,10,10,0,233,90,23.30,178,130.89,0,1,21,11,0,0,10,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,20,36,0,1872,200,52.00,1910,98.01,6,9,193,103,18,0,20,22,997,627,14,3/3,4/9,44.78,3.77,71.2,0,0,0
3,List A,12,12,0,301,92,25.08,368,81.79,0,2,33,12,8,0,12,-,-,-,-,-,-,-,-,-,-,-,-
4,T20s,23,23,0,455,90,19.78,373,121.98,0,1,44,21,4,0,23,1,18,15,0,-,-,-,5.00,-,0,0,0
