,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,T20Is,1,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,24,42,2,2/42,2/42,21.00,10.50,12.0,0,0,0
1,First-class,7,9,2,43,31,6.14,48,89.58,0,0,1,5,7,0,7,13,708,430,13,4/38,5/81,33.07,3.64,54.4,1,0,0
2,List A,3,2,0,11,8,5.50,12,91.66,0,0,1,0,2,0,3,3,96,97,3,3/30,3/30,32.33,6.06,32.0,0,0,0
3,T20s,7,2,0,5,4,2.50,10,50.00,0,0,0,0,0,0,7,7,156,220,13,3/27,3/27,16.92,8.46,12.0,0,0,0
