,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,5,2,2,1,1*,-,6,16.66,0,0,0,0,2,0,5,4,150,143,5,3/65,3/65,28.60,5.72,30.0,0,0,0
1,T20Is,11,-,-,-,-,-,-,-,-,-,-,-,1,0,11,11,240,320,14,3/35,3/35,22.85,8.00,17.1,0,0,0
2,First-class,17,24,3,383,49,18.23,459,83.44,0,0,46,15,10,0,17,29,2401,1530,43,5/54,5/69,35.58,3.82,55.8,2,1,0
3,List A,17,11,5,109,41*,18.16,140,77.85,0,0,4,9,10,0,17,16,741,733,13,3/65,3/65,56.38,5.93,57.0,0,0,0
4,T20s,23,5,2,18,14*,6.00,17,105.88,0,0,2,0,2,0,23,23,481,715,27,3/35,3/35,26.48,8.91,17.8,0,0,0
