,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,24,21,2,430,56,22.63,408,105.39,0,2,27,24,11,3,24,-,-,-,-,-,-,-,-,-,-,-,-
1,T20Is,44,40,11,455,51*,15.68,310,146.77,0,1,32,29,13,2,44,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,8,14,2,595,200*,49.58,450,132.22,1,3,53,38,8,0,8,9,249,167,2,1/0,1/22,83.50,4.02,124.5,0,0,0
3,List A,55,51,6,1071,77,23.80,933,114.79,0,7,69,64,30,4,55,6,78,70,2,2/24,2/24,35.00,5.38,39.0,0,0,0
4,T20s,68,58,14,672,60,15.27,456,147.36,0,2,51,41,24,2,68,-,-,-,-,-,-,-,-,-,-,-,-
