,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,15,15,0,411,118,27.40,520,79.03,1,2,37,10,3,0,15,2,38,34,1,1/21,1/21,34.00,5.36,38.0,0,0,0
1,T20Is,19,19,1,445,73,24.72,407,109.33,0,3,44,12,10,0,19,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,18,33,0,1367,117,41.42,1844,74.13,2,8,191,19,22,1,18,11,108,64,0,-,-,-,3.55,-,0,0,0
3,List A,32,32,1,1016,136,32.77,1175,86.46,3,4,101,35,8,0,32,4,56,50,1,1/21,1/21,50.00,5.35,56.0,0,0,0
4,T20s,29,29,2,718,74*,26.59,633,113.42,0,4,75,18,12,0,29,-,-,-,-,-,-,-,-,-,-,-,-
